Date,Symbol,Close,High,Low,Open,Volume,RSI,PROC,SO,WR,OBV,EWMA,Close_detrend,Target(1),Target(30),Prediction(1),Prediction(30)
2020-04-15,AAPL,68.93479919433594,69.39528402750159,68.01382952800463,68.44280621954762,131154400.0,67.90307792254393,-0.0129458560796472,67.09428619023821,-60.6839913376645,213335700.0,68.71406696358066,-1.3592681933469637,1.0,1.0,1.0,1.0
2020-04-16,AAPL,69.48252868652344,69.84849644250897,68.43068203167357,69.64975849579653,157125200.0,63.347386776227786,0.0151382014195677,34.74772373375905,-37.40066214894422,417016100.0,69.22637477887584,0.518499105789715,1.0,1.0,1.0,1.0
2020-04-17,AAPL,68.53974151611328,69.54554637079254,67.1001154570163,68.99780771504257,215250000.0,59.29448850548875,0.0215918336855188,48.4149959502891,82.15184589507803,490390200.0,68.76861927036747,2.8268465440865356,1.0,1.0,1.0,1.0
2020-04-20,AAPL,67.1170883178711,68.26830406893325,67.09770267537306,67.36430148645341,130015200.0,53.65116409313359,0.0713258727985383,17.351495766430112,6.18189034416284,724420500.0,67.66759863536988,6.544419446250544,-1.0,1.0,-1.0,1.0
2020-04-21,AAPL,65.04247283935547,67.19464143835056,64.32993033303205,66.95955078291355,180991600.0,71.01057589457561,0.0723666971302405,11.764700592933355,10.165213446104042,651379000.0,65.91751477136027,8.31450547097316,1.0,1.0,-1.0,1.0
2020-04-22,AAPL,66.91592407226562,67.35217124293807,65.97071693829112,66.31243969742793,116862400.0,75.13604483135376,0.1107953543138091,0.0,20.998549659269266,1059072200.0,66.58312097196385,15.848736393156711,-1.0,1.0,-1.0,1.0
2020-04-23,AAPL,66.6565933227539,68.28526070625729,66.61781464739953,66.86017582115733,124814400.0,73.97613370973168,0.1155571778766201,4.708757617199409,4.416606680197189,1204965700.0,66.63210253915723,19.80114968838714,-1.0,-1.0,-1.0,1.0
2020-04-24,AAPL,68.58094787597656,68.5906443947667,67.13405124110245,67.18252643877639,126161200.0,58.74780053377995,0.0616234176591926,0.0,-24.610610628535905,904815900.0,67.93133276370345,15.601661738500368,1.0,1.0,1.0,1.0
2020-04-27,AAPL,68.62943267822266,68.9614663795542,67.84902922262711,68.29739158061335,117087600.0,53.361609576970935,0.012147282190793,11.790701949951478,-35.522674963870394,902285800.0,68.39673270671625,14.660978109902658,1.0,1.0,1.0,1.0
2020-04-28,AAPL,67.51697540283203,69.27409398731281,67.42488436575898,69.09232309926307,112004800.0,46.450065479592794,-0.0103046047810014,92.20202077998866,-24.923827370649576,974964200.0,67.8102278374601,16.059253221539336,1.0,1.0,1.0,1.0
2020-04-29,AAPL,69.7345962524414,70.2047776093199,68.80393005840862,69.00751259495229,137280800.0,46.802591537149695,-0.004914718398383,45.38696030857285,-79.09784434490481,897796800.0,69.0931401141143,14.676766614426016,1.0,1.0,1.0,1.0
2020-04-30,AAPL,71.20572662353516,71.3826529846121,69.88486235394257,70.2750603851693,183064000.0,53.24847606352,0.0064492720962243,2.0598168456997277,-15.98505649309291,954194700.0,70.50153112039487,14.637175515125191,1.0,-1.0,1.0,-1.0
2020-05-01,AAPL,70.05935668945312,72.46600172757337,69.27895329807433,69.37589630273538,240616800.0,54.685637277769146,0.0103515192820266,22.46355964710395,-27.173447054310788,1054238700.0,70.20674816643371,16.067707706839997,-1.0,-1.0,-1.0,-1.0
2020-05-04,AAPL,71.05059051513672,71.1790416195539,69.39284125583244,70.08357196294459,133568000.0,51.929753002905265,0.0243131736275236,37.42621504786953,-19.083327767554657,1146261200.0,70.76930973223573,19.605417632929772,1.0,-1.0,1.0,-1.0
2020-05-05,AAPL,72.11700439453125,72.95072758723038,71.36568312949365,71.51110134148117,147751200.0,62.39356239356239,0.0502386426263392,0.0,-15.815237210636065,1225737800.0,71.66777284043275,20.6047059281602,-1.0,-1.0,-1.0,-1.0
2020-05-06,AAPL,72.86104583740234,73.49360499399509,72.43448777558325,72.81984118068168,142333600.0,45.58659025112939,0.0084724300436231,0.0,-83.71552101110576,1093199800.0,72.46328817174582,14.90021309546094,-1.0,1.0,-1.0,1.0
2020-05-07,AAPL,73.61479187011719,73.96137402305452,73.1858151892616,73.48876670304365,115215200.0,35.5875033394705,-0.0443865396476447,77.89110639579516,-78.83622026916554,1056928600.0,73.2309573039934,12.449626512761682,1.0,1.0,1.0,1.0
2020-05-08,AAPL,75.36697387695312,75.4204379919777,73.94775340647456,74.2758283206572,133838400.0,31.55548994869595,-0.0501445737475561,92.40856367326644,-87.95820053635038,912828800.0,74.65496835263322,6.69609193201552,1.0,1.0,1.0,1.0
